000000 0.250 0.250 0.250 0.250
000500 0.298 0.702 0.000 0.000
001000 0.292 0.708 0.000 0.000
001500 0.302 0.698 0.000 0.000
002000 0.305 0.695 0.000 0.000
002500 0.319 0.681 0.000 0.000
003000 0.312 0.688 0.000 0.000
003500 0.312 0.688 0.000 0.000
004000 0.299 0.701 0.000 0.000
004500 0.310 0.690 0.000 0.000
005000 0.313 0.687 0.000 0.000
005500 0.314 0.686 0.000 0.000
006000 0.317 0.683 0.000 0.000
006500 0.326 0.674 0.000 0.000
007000 0.318 0.682 0.000 0.000
007500 0.308 0.692 0.000 0.000
008000 0.321 0.679 0.000 0.000
008500 0.315 0.685 0.000 0.000
009000 0.314 0.686 0.000 0.000
009500 0.319 0.681 0.000 0.000
010000 0.312 0.688 0.000 0.000
