000000 0.250 0.250 0.250 0.250
000500 0.280 0.720 0.000 0.000
001000 0.308 0.692 0.000 0.000
001500 0.327 0.673 0.000 0.000
002000 0.328 0.672 0.000 0.000
002500 0.319 0.681 0.000 0.000
003000 0.320 0.680 0.000 0.000
003500 0.334 0.666 0.000 0.000
004000 0.311 0.689 0.000 0.000
004500 0.329 0.671 0.000 0.000
005000 0.326 0.674 0.000 0.000
005500 0.320 0.680 0.000 0.000
006000 0.306 0.694 0.000 0.000
006500 0.320 0.680 0.000 0.000
007000 0.315 0.685 0.000 0.000
007500 0.321 0.679 0.000 0.000
008000 0.323 0.677 0.000 0.000
008500 0.316 0.684 0.000 0.000
009000 0.337 0.663 0.000 0.000
009500 0.314 0.686 0.000 0.000
010000 0.317 0.683 0.000 0.000
